timestamp,market_id,asset,question,reason
2026-06-25T20:07:58.811297+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:07:58.811297+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:00.816196+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:00.816196+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:00.816196+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:00.816196+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:00.816196+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:00.816196+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:02.806780+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:02.806780+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:02.806780+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:04.811939+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:04.811939+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:04.811939+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:06.817812+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:06.817812+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:06.817812+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:06.817812+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:06.817812+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:06.817812+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:08.808176+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:08.808176+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:08.808176+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:10.814647+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:10.814647+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:10.814647+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:12.804850+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:12.804850+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:12.804850+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:12.804850+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:12.804850+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:12.804850+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:14.811327+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:14.811327+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:14.811327+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:16.817772+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:16.817772+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:16.817772+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:18.808314+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:18.808314+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:18.808314+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:18.808314+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:18.808314+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:18.808314+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:20.813730+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:20.813730+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:20.813730+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:22.803924+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:22.803924+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:22.803924+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:24.809298+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:24.809298+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:24.809298+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:24.809298+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:24.809298+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:24.809298+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:26.814377+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:26.814377+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:26.814377+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:28.804006+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:28.804006+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:28.804006+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:30.808826+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:30.808826+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:30.808826+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:30.808826+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:30.808826+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:30.808826+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:32.814497+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:32.814497+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:32.814497+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:34.804565+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",confidence_below_threshold
2026-06-25T20:08:34.804565+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:34.804565+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:36.809513+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:36.809513+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:36.809513+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:36.809513+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",confidence_below_threshold
2026-06-25T20:08:36.809513+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:36.809513+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:38.815093+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:38.815093+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:38.815093+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:40.806133+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:40.806133+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:40.806133+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:42.811891+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:42.811891+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:42.811891+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:42.811891+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:42.811891+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:42.811891+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:44.817379+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:44.817379+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:44.817379+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:46.806890+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:46.806890+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:46.806890+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:48.811534+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:48.811534+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:48.811534+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:48.811534+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:48.811534+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:48.811534+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:50.818209+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:50.818209+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:50.818209+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:52.808545+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:52.808545+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:52.808545+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:54.813765+00:00,0x0c9ba89c9235e7b5f206c92800c19c063fbfd8bf590ed3fe9c00a4f1b262c37a,BTC,"Bitcoin Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:54.813765+00:00,0x7d59e5a685e223563380c1633fed6a4562260116891a9f651050eabad3054bc2,ETH,"Ethereum Up or Down - June 25, 4:00PM-4:05PM ET",window_expired
2026-06-25T20:08:54.813765+00:00,0x89f55989e8507961a9ce6046312df5f3aba2053eeedcbd161f61bcd3f4059716,SOL,"Solana Up or Down - June 25, 4:00PM-4:05PM ET",inactive_or_closed
2026-06-25T20:08:54.813765+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:54.813765+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:54.813765+00:00,0x28f1396ee955118efdf5bdc69346645d0ca8835c1337ac8e8db146427e22fa5a,SOL,"Solana Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
2026-06-25T20:08:56.805004+00:00,0xee90821efc94653c995d4583794da5c87e3c033a1e0a24f1f4ee824d2357c750,BTC,"Bitcoin Up or Down - June 25, 4:05PM-4:10PM ET",external_move_below_threshold
2026-06-25T20:08:56.805004+00:00,0x87a6fd8572d3a4fd162e6a3bfe41b91390a20e2744dabc4f88fd62e45c118f56,ETH,"Ethereum Up or Down - June 25, 4:05PM-4:10PM ET",polymarket_already_repriced
