wallet_id,frozen_specialty,sample_size,wins,losses,win_rate,win_rate_wilson_95_low,win_rate_wilson_95_high,expectancy,expectancy_95_low,expectancy_95_high,max_drawdown,positive_fold_count,nonempty_fold_count,stability,asset_counts,date_counts,largest_date_share,robustness
0x088df3b7e5c1b5c2d4b7dc760863153480cf025e,BTC;ETH;SOL,26,23,3,0.8846153846153846,0.7102409678828635,0.9599675537638938,0.02181753451982519,-0.10082029556263888,0.14445536460228925,1.6399999890370291,1,1,1.0,"{""BTC"": 9, ""ETH"": 8, ""SOL"": 9}","{""2026-06-25"": 26}",1.0,positive_after_conservative_cost
0x1cc53dd33c49d0a222c61ebfd2f24ba48802b199,BTC,46,34,12,0.7391304347826086,0.597408464719844,0.843991135543574,0.02020818158889277,-0.09929757947939861,0.13971394265718415,2.477852383282351,1,3,0.3333333333333333,"{""BTC"": 46}","{""2026-06-20"": 12, ""2026-06-21"": 10, ""2026-06-22"": 7, ""2026-06-23"": 6, ""2026-06-24"": 4, ""2026-06-25"": 7}",0.2608695652173913,positive_after_conservative_cost
0x29a55c2bf8efd1029c001477b34be47d3ca37752,ETH,16,11,5,0.6875,0.44404355834740666,0.8583535614521796,-0.14375000000000004,-0.32645707977489946,0.03895707977489937,3.0900000000000007,1,2,0.5,"{""ETH"": 16}","{""2026-06-24"": 1, ""2026-06-25"": 15}",0.9375,fails_conservative_cost
0xde79cc7660d5c05b4cd2f4e72cae30cde2583d9a,BTC,36,28,8,0.7777777777777778,0.6191529705388181,0.8828366802420353,-0.1089829684427417,-0.2335706158640377,0.015604678978554318,4.383386896905376,0,1,0.0,"{""BTC"": 36}","{""2026-02-16"": 36}",1.0,fails_conservative_cost
