condition_id,fold,market_slug,asset_class,wallet_count,wallet_ids,equal_consensus_status,equal_consensus_side,equal_consensus_matched,equal_conservative_value,weighted_consensus_side,weighted_consensus_matched,weighted_conservative_value,winning_outcome
0x5d8b72540291d7425cf1c14496562c95a450a256abcc71b893e8a92d2b18b557,3,eth-updown-5m-1782395100,ETH,2,0x088df3b7e5c1b5c2d4b7dc760863153480cf025e;0x29a55c2bf8efd1029c001477b34be47d3ca37752,agreement,Up,false,-0.8500000000000001,Up,false,-0.8500000000000001,Down
0x7ff8e0e0815708c28d840557991d4cd9394ce40a981e014ad48d0dd5fc89f65c,3,eth-updown-5m-1782395400,ETH,2,0x088df3b7e5c1b5c2d4b7dc760863153480cf025e;0x29a55c2bf8efd1029c001477b34be47d3ca37752,disagreement,DISAGREEMENT,false,,Up,false,-0.51,Down
0x336e74084cd4ce3bb7c85131b23044266cc0d17d2ccca451ebb6fd8cb5fbd88b,3,eth-updown-5m-1782395700,ETH,2,0x088df3b7e5c1b5c2d4b7dc760863153480cf025e;0x29a55c2bf8efd1029c001477b34be47d3ca37752,disagreement,DISAGREEMENT,false,,Up,false,-0.26,Down
0x475c2fd08feb69202c56eb37844b78e45d5a8935140d5e55a4eaed5647eb7ce6,3,eth-updown-5m-1782407700,ETH,2,0x088df3b7e5c1b5c2d4b7dc760863153480cf025e;0x29a55c2bf8efd1029c001477b34be47d3ca37752,agreement,Up,true,0.04999999999999993,Up,true,0.04999999999999993,Up
0xfbbb1b74ffb67c2695286282f30979488a41d71f8506582d1a06a3fabe6d34ef,3,eth-updown-5m-1782423300,ETH,2,0x088df3b7e5c1b5c2d4b7dc760863153480cf025e;0x29a55c2bf8efd1029c001477b34be47d3ca37752,agreement,Up,true,0.13000002639080976,Up,true,0.13000002639080976,Up
